,B1_mean,B1_std,B1_skew,B1_kurtosis,B1_entropy,B1_rms,B1_max,B1_p2p,B1_crest,B1_clearence,B1_shape,B1_impulse,RUL(min)
566,0.068674935,0.08783481,0.008014334,0.576454292,4.95593475,0.087850542,0.554,1.057,6.306164878,0.057447472,1.279222779,8.066989762,4170
567,0.068176083,0.086906568,-0.002661246,0.467025462,4.979220388,0.086928282,0.396,0.792,4.555479399,0.057182435,1.275055399,5.808488602,4160
568,0.068067386,0.086723186,-0.039182095,0.448273404,4.97896844,0.086745127,0.481,0.894,5.544980077,0.057089279,1.274400734,7.066526681,4150
569,0.069418233,0.088515821,-0.006621178,0.442984455,4.998714756,0.088535441,0.505,0.94,5.703930464,0.058166859,1.275391737,7.274745782,4140
570,0.069051467,0.088118477,-0.006328134,0.422819628,4.993974397,0.08813802,0.461,0.835,5.230432924,0.057806144,1.276410525,6.676179633,4130
571,0.070401826,0.089975278,0.034092188,0.418981657,5.015005929,0.089988192,0.369,0.725,4.100537978,0.058895122,1.278208209,5.241341306,4120
572,0.069287758,0.088379272,0.034634723,0.560827847,4.995259183,0.08840503,0.447,0.83,5.056273363,0.058157949,1.275911252,6.451356079,4110
573,0.068654085,0.087626363,0.022032645,0.414012159,4.98769427,0.087648608,0.42,0.828,4.791861613,0.057549842,1.276669966,6.117625805,4100
574,0.070034572,0.089502943,0.01288329,0.498393216,5.008039931,0.08952051,0.442,0.857,4.937415998,0.058692416,1.278233132,6.311168718,4090
575,0.069952341,0.089122635,-0.004140792,0.449470084,5.005150302,0.089138157,0.422,0.839,4.734223981,0.058707681,1.274269811,6.032678698,4080
576,0.068787001,0.088169286,0.023995165,0.51428535,4.992578994,0.088191904,0.474,0.889,5.374643032,0.057414529,1.282101297,6.890836799,4070
577,0.069290151,0.088435171,-0.075643647,0.485685725,4.997280825,0.088453619,0.425,0.828,4.804777997,0.058070471,1.276568421,6.133627861,4060
578,0.070171883,0.090136378,0.00445761,0.62210341,5.013785257,0.090152532,0.483,0.903,5.357586612,0.058585197,1.284738672,6.883098709,4050
579,0.071072855,0.090684705,-0.022381366,0.489273679,5.021450421,0.090710995,0.452,0.891,4.982857913,0.05961591,1.276309992,6.359671343,4040
580,0.070359393,0.089885242,-0.038923586,0.449896787,5.013546628,0.089916332,0.454,0.886,5.049138359,0.058838793,1.277957762,6.452585555,4030
581,0.07153069,0.091013255,-0.009828383,0.364131115,5.026199166,0.091029804,0.439,0.849,4.82259633,0.059998273,1.272597878,6.137225856,4020
582,0.070353338,0.090092306,0.019573233,0.545675633,5.014262886,0.090114286,0.491,0.869,5.448636648,0.058846234,1.280881461,6.979057668,4010
583,0.07168602,0.092072926,-0.009888,0.627884191,5.034817666,0.092096061,0.464,0.894,5.038217648,0.059921986,1.284714387,6.472670698,4000
584,0.069495776,0.0891967,0.002522428,0.587412848,5.002982757,0.089210349,0.405,0.788,4.539832009,0.058025104,1.283680166,5.827692306,3990
585,0.070388203,0.089705594,0.017686207,0.515400505,5.010471642,0.089727002,0.505,0.908,5.628183134,0.059037367,1.274744899,7.174497738,3980
586,0.071244543,0.091078947,-0.02872807,0.45975854,5.025932929,0.091096079,0.403,0.796,4.423900624,0.059623941,1.278639384,5.65657357,3970
587,0.071750769,0.091798152,-0.030482351,0.584142924,5.033316282,0.091819061,0.466,0.91,5.075198924,0.060112028,1.279694451,6.494703903,3960
588,0.070197129,0.089802291,-0.004173288,0.53180757,4.99391799,0.089816662,0.544,1.066,6.05678267,0.058729516,1.279491957,7.749604714,3950
589,0.071433175,0.091192574,-0.050632047,0.431304397,5.027402557,0.091236381,0.422,0.832,4.625347855,0.059921355,1.277227011,5.907619217,3940
590,0.070890668,0.090839498,-0.030989085,0.543967283,5.022608787,0.090862559,0.454,0.869,4.996557475,0.059232811,1.281728065,6.404227942,3930
591,0.070182821,0.089607418,-0.032374723,0.500334151,5.010142712,0.089626423,0.493,0.876,5.500610033,0.058812939,1.277042172,7.024510984,3920
592,0.070285463,0.089805695,0.00867557,0.44331344,5.013014504,0.089826232,0.498,0.874,5.544037536,0.058770232,1.278020057,7.08539117,3910
593,0.071500464,0.09139598,0.005134877,0.58327491,5.028585744,0.091407062,0.5,0.944,5.470036892,0.059844263,1.27841215,6.992961623,3900
594,0.072053469,0.091926768,-0.054904623,0.436752185,5.035433655,0.091950684,0.425,0.808,4.622042852,0.060319458,1.276145124,5.898397447,3890
595,0.070615655,0.090384703,-0.009037447,0.479397819,5.017868361,0.090400717,0.386,0.767,4.269877656,0.059037056,1.280179537,5.466210002,3880
596,0.071639875,0.091585897,-0.036560447,0.477386005,5.032072771,0.09160453,0.454,0.903,4.956086795,0.05992326,1.278680759,6.337252822,3870
597,0.071236486,0.091428685,0.01812033,0.576171178,5.027985335,0.091442345,0.449,0.849,4.910197767,0.059548324,1.283644805,6.302949854,3860
598,0.070972997,0.090358989,0.011233861,0.385656402,5.01863473,0.090385927,0.476,0.869,5.266306556,0.059461513,1.273525583,6.706776125,3850
599,0.071175057,0.09099902,0.015185935,0.507245346,5.024497229,0.091013678,0.391,0.779,4.296057556,0.059536141,1.278729959,5.493497503,3840
600,0.071217003,0.09110291,0.019994134,0.542459595,5.025533107,0.091115865,0.496,0.953,5.443618415,0.059595963,1.279411676,6.96462896,3830
601,0.073000732,0.09315301,-0.002365037,0.561240002,5.047480273,0.093167333,0.547,0.994,5.871156604,0.061236054,1.276252025,7.493075502,3820
602,0.072086088,0.09194653,-0.006014896,0.395171342,5.036209414,0.091962037,0.447,0.821,4.860701361,0.060408013,1.275725173,6.200919085,3810
603,0.071549246,0.092181267,0.042758444,0.744140819,5.033812861,0.092202407,0.503,0.991,5.455389051,0.059660106,1.288656589,7.030123043,3800
604,0.071472533,0.091802917,-0.080202668,0.552632659,5.030033207,0.091826053,0.442,0.813,4.813448745,0.059674644,1.284774016,6.184193878,3790
605,0.073188095,0.093386333,-0.002861317,0.462809361,5.050975376,0.093412983,0.5,0.917,5.352575025,0.061310436,1.276341226,6.831712168,3780
606,0.072480199,0.093141211,0.020104881,0.622000986,5.046328031,0.093150491,0.447,0.828,4.798686477,0.060612749,1.285185357,6.167201591,3770
607,0.07283046,0.093591494,-0.062817471,0.59516425,5.051292549,0.093610792,0.503,0.925,5.373312058,0.060738432,1.285324737,6.90645091,3760
608,0.073801553,0.094512823,-0.035044194,0.49510088,5.061419539,0.09453852,0.449,0.82,4.749386824,0.061745395,1.2809828,6.08388283,3750
609,0.074228234,0.094835081,-0.051308375,0.4492131,5.066528181,0.094849637,0.425,0.838,4.480776218,0.062273722,1.277810782,5.725584164,3740
610,0.074920211,0.095886041,0.011361786,0.512589015,5.075850278,0.095912028,0.498,0.903,5.192258033,0.062735902,1.28018898,6.647071514,3730
611,0.073813565,0.094522682,-0.021772879,0.45062003,5.06330292,0.094537935,0.479,0.945,5.066749156,0.061709201,1.280766406,6.489322108,3720
612,0.073850676,0.094823728,-0.031541463,0.536501928,5.06431353,0.094846299,0.452,0.872,4.765605043,0.061656823,1.284298311,6.120458507,3710
613,0.074525953,0.095585001,-0.029726145,0.47059859,5.073316108,0.095598317,0.452,0.889,4.728116691,0.062125214,1.282752021,6.065001242,3700
614,0.075196836,0.096253996,-0.01630004,0.482597241,5.08005433,0.096271492,0.437,0.867,4.539246148,0.062847608,1.280259883,5.811414742,3690
615,0.07510313,0.096278013,0.000504556,0.481390322,5.080990303,0.096294043,0.425,0.816,4.413564806,0.062729119,1.282157523,5.658885319,3680
616,0.073547048,0.094973435,0.021408151,0.752097512,5.062665909,0.094984471,0.508,0.974,5.348242639,0.061195644,1.291479043,6.907143284,3670
617,0.074104937,0.095496625,-0.039039599,0.656829136,5.068579271,0.095522535,0.503,0.967,5.265773158,0.061763762,1.289017156,6.787671941,3660
618,0.074145515,0.094907655,-0.04191823,0.519752318,5.065257703,0.094925194,0.461,0.898,4.856455688,0.062112805,1.280255379,6.21750352,3650
619,0.073735925,0.094270076,0.024764576,0.479810954,5.060672726,0.094284222,0.479,0.945,5.080383464,0.061722376,1.278674161,6.496155064,3640
620,0.072254944,0.093287553,-0.041356801,0.690581912,5.045559824,0.093317147,0.493,0.879,5.28305905,0.060039097,1.291498437,6.823062508,3630
621,0.076605547,0.098443894,0.007276331,0.615060164,5.068725729,0.098456839,0.552,1.045,5.60651759,0.063954928,1.285244251,7.2057445,3620
622,0.073930221,0.095039291,-0.030115189,0.522142834,5.067462491,0.095051248,0.447,0.867,4.702726263,0.061647169,1.285688672,6.046241885,3610
623,0.074216905,0.095581753,-0.049835489,0.54669463,5.071468617,0.095590332,0.432,0.859,4.519285504,0.061786752,1.287985958,5.820776268,3600
624,0.075319791,0.096931729,0.036995521,0.707039372,5.057554417,0.096945933,0.537,1.03,5.539169972,0.062875512,1.287124294,7.12960024,3590
625,0.075016602,0.096497139,0.005437495,0.587258421,5.067469797,0.096512491,0.513,1.011,5.315374179,0.062539091,1.28654841,6.838486199,3580
626,0.074839396,0.09610158,-0.028955758,0.558240153,5.077119548,0.096121563,0.427,0.832,4.442291458,0.062551546,1.284371173,5.70555109,3570
627,0.074835099,0.096129221,0.006030004,0.564772565,5.078776278,0.096154789,0.54,0.96,5.615944933,0.062423861,1.284888906,7.215865343,3560
628,0.074588017,0.095657225,-0.020885008,0.543886672,5.072601849,0.095682418,0.447,0.882,4.671704696,0.062379847,1.282812194,5.992919748,3550
629,0.074503931,0.095872836,-0.027612248,0.568238022,5.074247274,0.095884581,0.461,0.883,4.80786375,0.062077889,1.286973448,6.187592986,3540
630,0.072593828,0.09357111,0.045545113,0.577536911,5.049680387,0.093592743,0.432,0.815,4.61574247,0.060361576,1.289265852,5.950919148,3530
631,0.07593862,0.097784595,-0.02853287,0.67781214,5.033328395,0.097801028,0.542,1.077,5.541864028,0.063237004,1.287895779,7.137343287,3520
632,0.075571463,0.0970865,0.059420102,0.650333322,5.087038926,0.097108578,0.491,0.93,5.056195973,0.063136846,1.284990039,6.497161463,3510
633,0.073050002,0.094070868,0.005919086,0.597976857,5.054727324,0.094091221,0.454,0.871,4.825104765,0.060888228,1.288038578,6.214921079,3500
634,0.074899507,0.096318755,0.027620891,0.547480391,5.079985885,0.096339359,0.557,0.996,5.78164525,0.062370004,1.286248249,7.436631077,3490
635,0.074070609,0.095879437,-0.007207908,0.681483692,5.072180941,0.095894395,0.51,0.959,5.318350475,0.061426768,1.294634892,6.885322093,3480
636,0.075970116,0.097399342,-0.048944826,0.579369582,5.054566513,0.097420955,0.552,1.04,5.666132111,0.063574074,1.282358909,7.266014994,3470
637,0.075800137,0.097648517,-0.026808698,0.613726906,5.092669866,0.0976614,0.454,0.896,4.648714843,0.063235005,1.288406648,5.989435107,3460
638,0.073451389,0.094821535,0.033146331,0.652029678,5.063301409,0.094834923,0.493,0.954,5.198506909,0.06101524,1.291124968,6.711922064,3450
639,0.075855559,0.09749143,-0.022171095,0.521356706,5.09300706,0.097510097,0.479,0.894,4.912311815,0.063176565,1.28547067,6.314632758,3440
640,0.076571073,0.098441013,-0.015144042,0.538969063,5.100624045,0.098450217,0.457,0.867,4.641939983,0.063887176,1.285736424,5.968311312,3430
641,0.076850676,0.099407781,-0.021153944,0.672921312,5.108597945,0.099421067,0.439,0.871,4.415563163,0.063878992,1.293691501,5.712376535,3420
642,0.076416768,0.09836653,0.033146936,0.552737434,5.100438399,0.09837859,0.493,0.915,5.011252964,0.063683886,1.287395318,6.451463603,3410
643,0.075784364,0.09803811,-0.031692561,0.65557242,5.094452611,0.09805327,0.413,0.809,4.211996212,0.062980513,1.29384564,5.449672936,3400
644,0.07568851,0.097909603,0.000128074,0.61201734,5.094792265,0.097919627,0.476,0.876,4.861129621,0.062813169,1.293718517,6.288933404,3390
645,0.075298794,0.097262885,-0.036160224,0.572925949,5.089183114,0.097274184,0.491,0.877,5.047587977,0.062504953,1.29184252,6.520688774,3380
646,0.076306509,0.098378405,-0.027134187,0.540911144,5.099876508,0.098386015,0.464,0.855,4.716117451,0.063453713,1.289352844,6.080739447,3370
647,0.078937741,0.103771686,0.022147126,1.05866834,5.141309371,0.103793738,0.496,0.984,4.778708338,0.065083528,1.314881023,6.283432907,3360
648,0.08147263,0.106377973,-0.058071005,0.859855743,5.170368809,0.106387932,0.5,0.996,4.699781188,0.067401582,1.305811916,6.137030275,3350
649,0.080389179,0.10500695,-0.035920332,0.860157145,5.157550895,0.105026827,0.498,0.955,4.741645692,0.066504137,1.30647965,6.194863602,3340
650,0.08096118,0.105345262,-0.045684524,0.835012758,5.163692058,0.105355956,0.51,0.949,4.840732504,0.067122499,1.301314484,6.299315321,3330
651,0.081403486,0.106260632,-0.04218418,0.899350619,5.149542416,0.106278544,0.527,1.047,4.958667847,0.067484869,1.305577301,6.473924185,3320
652,0.079973143,0.104274948,-0.04053754,0.78091458,5.15096146,0.104294538,0.457,0.892,4.381821051,0.066224927,1.304119525,5.714418386,3310
653,0.080761805,0.105830471,-0.021910859,0.933530501,5.164524087,0.105851051,0.508,0.999,4.799196584,0.066588346,1.310657319,6.290102127,3300
654,0.08166971,0.106200664,-0.018594449,0.76228841,5.171001232,0.106211165,0.481,0.942,4.528714116,0.067652651,1.300496401,5.88957641,3290
655,0.078493432,0.102995679,-0.00562476,1.035768101,5.115094682,0.103017535,0.571,1.02,5.542745692,0.064830971,1.312435095,7.274493971,3280
656,0.081674496,0.105963061,-0.050442021,0.745056218,5.169438477,0.105970903,0.493,0.986,4.652220424,0.06787568,1.29747851,6.036156024,3270
657,0.081471361,0.105953653,-0.022753555,0.85484704,5.130206438,0.105961245,0.53,1.057,5.001828714,0.06755805,1.30059501,6.505353465,3260
658,0.080105572,0.104623603,-0.064780246,0.951220088,5.129495053,0.104637885,0.549,1.023,5.246665658,0.066359149,1.306249782,6.853455875,3250
659,0.080792373,0.105622479,-0.022949194,0.895666618,5.16288342,0.10564342,0.488,0.969,4.619312796,0.066789081,1.307591498,6.040174138,3240
660,0.080128668,0.104350745,-0.037168391,0.782092628,5.152748685,0.104360912,0.496,0.957,4.752737296,0.0663672,1.302416655,6.190044212,3230
661,0.081803897,0.106615317,-0.03749557,0.76834098,5.173832068,0.106629082,0.505,0.964,4.736043776,0.06764409,1.303471916,6.173300057,3220
662,0.081936276,0.106612348,-0.014393989,0.765985263,5.175172878,0.106622723,0.486,0.969,4.558127823,0.067933935,1.301288366,5.931438706,3210
663,0.080619171,0.10468106,-0.038739069,0.78732345,4.907774132,0.104704972,0.635,1.216,6.064659457,0.06691492,1.298760222,7.876538462,3200
664,0.079798867,0.1041976,0.030131997,0.892184763,5.14975211,0.10421111,0.491,0.957,4.711589757,0.066058347,1.305922177,6.152969555,3190
665,0.081449387,0.106109095,-0.058655285,0.815621521,5.156070027,0.106123335,0.527,1.006,4.965920081,0.067466591,1.302935953,6.470275815,3180
666,0.081730211,0.106844058,-0.024293967,0.926816121,5.162783701,0.106854241,0.532,1.011,4.978744824,0.067578128,1.307401991,6.509220895,3170
667,0.080719518,0.104829412,-0.047820901,0.778252946,5.113590634,0.104836172,0.603,1.045,5.751831516,0.067000946,1.298771047,7.47031224,3160
668,0.07943049,0.103581707,0.007741515,0.818567228,5.144353713,0.10359578,0.474,0.899,4.575475937,0.06580643,1.304231922,5.967481774,3150
669,0.082136139,0.106149006,-0.046175093,0.643710518,5.158591036,0.106160019,0.559,1.025,5.265635839,0.068333689,1.292488539,6.805773971,3140
670,0.081461106,0.106301068,-0.068882367,0.774997254,5.170105498,0.106321091,0.491,0.957,4.618086541,0.067349009,1.305176123,6.027416286,3130
671,0.080749597,0.104894161,-0.059843086,0.760440968,5.159189814,0.104904737,0.486,0.921,4.632774578,0.066951231,1.299136355,6.018605877,3120
672,0.079212803,0.102943298,-0.002341023,0.734976738,5.14006116,0.102964994,0.483,0.957,4.690914664,0.065729077,1.299852923,6.097499135,3110
673,0.078344109,0.101991279,-0.017813965,0.906001002,5.032259945,0.102004093,0.552,1.104,5.411547538,0.064969769,1.302000816,7.045839309,3100
674,0.080395625,0.104863176,-0.032546272,0.76638173,5.157447256,0.104884707,0.461,0.903,4.395302371,0.066432756,1.304607147,5.734142887,3090
675,0.078902876,0.102809564,-0.021382998,0.806616212,5.136882649,0.102834603,0.496,0.977,4.823279175,0.065303917,1.303306144,6.286209381,3080
676,0.080183554,0.104119201,-0.045244146,0.768096392,5.08221322,0.104137433,0.537,1.067,5.156647199,0.066570829,1.298738052,6.697133938,3070
677,0.081033644,0.10524478,-0.02141112,0.80496271,5.105646234,0.105269765,0.53,1.052,5.034684007,0.067225656,1.299087133,6.540493212,3060
678,0.080960008,0.105302341,-0.005395658,0.837775457,5.161908059,0.105318317,0.508,0.965,4.823472434,0.067182866,1.300868417,6.274702952,3050
679,0.079131159,0.103200188,0.004319059,0.787986788,5.141325165,0.103216904,0.452,0.877,4.379127654,0.065452718,1.304377516,5.712035653,3040
680,0.080047561,0.103990939,-0.029293681,0.766499353,5.150861014,0.104001281,0.488,0.947,4.692249882,0.066461206,1.299243601,6.096375635,3030
681,0.080320377,0.10479045,-0.046311538,0.851815307,5.156180562,0.104802175,0.5,0.969,4.770893365,0.066408094,1.304801828,6.225070385,3020
682,0.080346208,0.104849546,-0.005991883,0.802007796,5.141812941,0.104885837,0.525,1.03,5.005442247,0.066467421,1.305423607,6.534222473,3010
683,0.080117633,0.104468704,-0.01132649,0.888527925,5.117913992,0.104476212,0.532,1.057,5.092068243,0.066301339,1.304035182,6.640236139,3000
684,0.080849895,0.105303623,-0.053528325,0.824857846,5.132044588,0.105322113,0.537,1.05,5.098644371,0.066882323,1.302687075,6.641938124,2990
685,0.081832658,0.107098557,-0.034800851,0.926271782,5.125137179,0.107110181,0.562,1.07,5.246933546,0.067566384,1.308892849,6.867673797,2980
686,0.081479955,0.107119744,0.001361676,1.050416677,5.173354227,0.107126379,0.518,0.997,4.835410321,0.067144692,1.314757466,6.357391821,2970
687,0.080632306,0.105183935,-0.03042951,0.879766761,5.15541541,0.105203592,0.547,1.065,5.199442246,0.066789366,1.304732517,6.783881366,2960
688,0.080519752,0.105139884,-0.030489707,0.83313137,5.158827282,0.105158568,0.51,0.927,4.849818819,0.066589799,1.305997163,6.333849617,2950
689,0.080937888,0.105723358,-0.033443966,0.861001334,5.165942199,0.105751137,0.491,0.945,4.642976071,0.066905953,1.306571501,6.066380216,2940
690,0.080571122,0.105429325,-0.08477268,0.954536135,5.081933849,0.105440271,0.583,1.145,5.529196735,0.066562069,1.308660826,7.235843168,2930
691,0.081550955,0.106676997,-0.021948932,0.948837089,5.171466342,0.106695476,0.483,0.944,4.526902319,0.067476965,1.30832897,5.922677449,2920
692,0.081897944,0.107136008,-0.023725086,0.932825341,5.151025195,0.107148553,0.557,1.028,5.198390306,0.067706529,1.308317982,6.801147516,2910
693,0.082332487,0.108238272,-0.059092093,1.042926062,5.182523344,0.10824692,0.505,1.008,4.665259753,0.06797377,1.314753437,6.133666294,2900
694,0.081075492,0.106635578,-0.023106288,1.118485496,5.142923488,0.10665343,0.544,1.054,5.100632964,0.066940991,1.315482981,6.709795856,2890
695,0.080710289,0.105738184,-0.017600575,0.984217522,5.162469642,0.105754876,0.491,0.977,4.642811919,0.066776014,1.310302294,6.083487107,2880
696,0.081561356,0.107276559,-0.053523588,1.068895135,5.118487798,0.107282602,0.554,1.074,5.16393141,0.067246455,1.315360708,6.792432475,2870
697,0.082790419,0.10926247,-0.053490305,1.138170039,5.167588002,0.109271822,0.53,1.028,4.850289759,0.06813065,1.319860714,6.401706906,2860
698,0.081433761,0.106478782,-0.04307741,0.949364184,5.168567927,0.106503349,0.505,0.984,4.741634936,0.067350219,1.307852506,6.201359132,2850
699,0.08377997,0.109769941,-0.021572126,1.015077693,5.136464199,0.109788202,0.576,1.098,5.246465352,0.069296374,1.310434973,6.875151685,2840
700,0.085706138,0.112758404,0.010598566,1.078206332,5.181188005,0.112768497,0.552,1.092,4.894984082,0.070724256,1.315757542,6.440612224,2830
701,0.090003858,0.120275935,-0.008138445,1.346478521,5.133302809,0.120290938,0.588,1.169,4.888148774,0.073533893,1.336508689,6.533053311,2820
702,0.11648894,0.166893433,-0.134964526,2.389686995,5.217107628,0.16690034,0.808,1.584,4.84121242,0.091175895,1.432756967,6.936280824,2810
703,0.119798232,0.171760282,-0.097250205,2.385740236,5.142823612,0.171765793,0.881,1.75,5.129077133,0.093495953,1.433792381,7.354031715,2800
704,0.120306851,0.173745631,-0.040308456,2.627542724,5.126613594,0.173758066,0.903,1.782,5.196881045,0.093792942,1.444290701,7.505806969,2790
705,0.118443918,0.171774573,-0.141701378,2.61968482,5.12109157,0.171782351,0.974,1.76,5.669965463,0.091922751,1.450326485,8.223301079,2780
706,0.117357049,0.169103438,-0.116971346,2.509085502,5.165586159,0.169105285,0.847,1.667,5.008713956,0.09154632,1.440946979,7.217291245,2770
707,0.12105176,0.173688263,-0.014996249,2.507097268,5.188462196,0.173695635,0.867,1.695,4.991489841,0.094598647,1.434887316,7.162225461,2760
708,0.117350505,0.168597276,-0.127554782,2.467936761,5.182691611,0.168603345,0.869,1.643,5.15410889,0.091635045,1.436750056,7.405166233,2750
709,0.115163924,0.166855294,-0.07893616,2.6872101,5.154767631,0.166869573,0.842,1.662,5.045856984,0.089631311,1.448974358,7.311317387,2740
710,0.12101084,0.17251515,-0.091649739,2.222193538,5.299972917,0.17252731,0.776,1.526,4.497838633,0.094917157,1.425717807,6.412648632,2730
711,0.11763924,0.169822374,-0.018108405,2.548201601,5.139507152,0.169828916,0.999,1.722,5.882390495,0.091588594,1.443641726,8.492064368,2720
712,0.117974852,0.168806722,-0.039115719,2.250691087,5.189613058,0.168819522,0.857,1.641,5.076427121,0.092201871,1.43097888,7.264259996,2710
713,0.118264759,0.168490881,-0.05487984,2.296219906,5.242824964,0.168495994,0.793,1.569,4.706343349,0.092789737,1.424735443,6.705294177,2700
714,0.118874701,0.169505954,-0.100321972,2.237070505,5.30026594,0.169510013,0.767,1.492,4.52480646,0.09332307,1.425955323,6.452171859,2690
715,0.118471556,0.16992983,-0.104942817,2.384894096,5.160672124,0.169939305,0.896,1.699,5.272470661,0.092604786,1.434431272,7.562996795,2680
716,0.113744177,0.165086699,-0.086549158,2.759718406,5.182930511,0.16509929,0.854,1.601,5.172644882,0.088386686,1.451496638,7.508076658,2670
717,0.11534362,0.165523394,-0.108808519,2.510550628,5.198122259,0.165530734,0.869,1.592,5.249780378,0.090329515,1.435109577,7.534010098,2660
718,0.115384784,0.16499377,-0.130017891,2.374280096,5.176822368,0.164999038,0.854,1.623,5.175787765,0.090466234,1.429989564,7.401322491,2650
719,0.117729284,0.168092588,-0.095729478,2.371773537,5.28330951,0.168100771,0.759,1.499,4.515148831,0.092480615,1.427858608,6.446994124,2640
720,0.114375946,0.164083035,-0.110246584,2.516599086,5.172957316,0.164102488,0.845,1.619,5.149221126,0.089530861,1.434763987,7.38791703,2630
721,0.115795156,0.165157947,-0.099713429,2.342782133,5.222744347,0.165168067,0.818,1.563,4.952531165,0.091000755,1.42638149,7.064198781,2620
722,0.113907417,0.164120654,-0.096448532,2.579149197,5.212481912,0.164130479,0.825,1.553,5.026488724,0.08891195,1.440911245,7.242724128,2610
723,0.114880902,0.163823445,-0.121454141,2.533403886,5.209629629,0.163833067,0.801,1.575,4.889122916,0.090600185,1.426112288,6.972438267,2600
724,0.113596221,0.163199214,-0.127513148,2.62576079,5.213992291,0.163211339,0.784,1.553,4.803587812,0.088924036,1.436767337,6.901638069,2590
725,0.117948337,0.168466759,-0.100079836,2.399091373,5.200537812,0.168482703,0.833,1.634,4.944127707,0.092597537,1.428444918,7.062414095,2580
726,0.117312076,0.166967996,-0.102794258,2.30509779,5.170389839,0.166977513,0.847,1.662,5.07253933,0.092151659,1.423361674,7.220058074,2570
727,0.115172714,0.165637459,-0.068915995,2.661885423,5.181884308,0.165640946,0.852,1.611,5.143655724,0.090172548,1.438196088,7.397585539,2560
728,0.115089311,0.164143588,-0.05983854,2.449555517,5.175617045,0.164155991,0.842,1.631,5.12926757,0.090409087,1.426335681,7.316057353,2550
729,0.116395576,0.165240115,-0.078269217,2.350044128,5.154146482,0.165247367,0.869,1.682,5.258782725,0.091889362,1.41970488,7.465919498,2540
730,0.116239904,0.166300967,-0.050663123,2.55598429,5.138697335,0.166309895,0.864,1.704,5.195120843,0.091173055,1.430747002,7.432903574,2530
731,0.109654085,0.157537159,-0.101201553,2.758261829,5.13814155,0.157549427,0.876,1.613,5.560159858,0.086000311,1.436785757,7.988758491,2520
732,0.113897358,0.162120519,-0.076447515,2.540587578,5.204263802,0.162127349,0.789,1.57,4.866544763,0.089790654,1.423451353,6.927289728,2510
733,0.110439963,0.155823758,-0.0873547,2.464792145,5.20434371,0.155829395,0.803,1.526,5.1530714,0.087543869,1.410987393,7.270918778,2500
734,0.111181796,0.156771845,-0.082390358,2.39846823,5.158621043,0.156793586,0.879,1.604,5.606096677,0.088048271,1.410245125,7.905970507,2490
735,0.109778993,0.154169845,-0.050804409,2.381639873,5.193911533,0.154180038,0.784,1.538,5.084964367,0.087318584,1.404458483,7.141621341,2480
736,0.110096196,0.155022143,-0.079692562,2.386434851,5.183212846,0.155030723,0.854,1.552,5.508585552,0.087382636,1.408138776,7.756852918,2470
737,0.110495532,0.154792027,-0.045073992,2.327593696,5.194273488,0.154796835,0.842,1.545,5.439387705,0.088086988,1.400932979,7.620217621,2460
738,0.103776014,0.145058946,-0.181024622,2.26122625,5.168005232,0.145070506,0.771,1.472,5.314657152,0.08264874,1.397919416,7.429462425,2450
739,0.10159041,0.142512436,-0.0843483,2.399184856,5.152751362,0.142516438,0.74,1.446,5.192383479,0.080823431,1.402853269,7.284152139,2440
740,0.106604717,0.148084071,-0.054836781,2.159192275,5.20459099,0.148091529,0.793,1.45,5.354796484,0.085264606,1.389164883,7.43869523,2430
741,0.10430148,0.145263377,-0.165356285,2.205080932,5.13437716,0.145274206,0.837,1.557,5.761518335,0.083294342,1.392829769,8.024814255,2420
742,0.104157234,0.143910694,-0.094388051,2.028104241,5.197827017,0.143916769,0.715,1.428,4.968149319,0.083590186,1.381726104,6.8646216,2410
743,0.10005928,0.139723182,-0.103619489,2.343311078,5.175116903,0.139730079,0.706,1.39,5.052598606,0.07989582,1.396472953,7.055817295,2400
744,0.101470482,0.139400105,-0.121213831,1.988192293,5.188560528,0.139413044,0.706,1.377,5.064088546,0.081740641,1.373927091,6.957688447,2390
745,0.10119542,0.13975964,-0.160779694,2.072268507,5.198754425,0.139766478,0.706,1.375,5.051282771,0.081250547,1.381154186,6.976600345,2380
746,0.10338581,0.14241657,-0.076396016,2.000366041,5.174839112,0.142424426,0.74,1.443,5.195737996,0.083102189,1.377601296,7.157655398,2370
747,0.100474828,0.138560656,-0.144642902,2.22575599,5.138435158,0.138571541,0.781,1.491,5.636077916,0.080864233,1.379166738,7.773091196,2360
748,0.101996338,0.140582285,-0.131782838,2.089375491,5.16930643,0.140595728,0.715,1.425,5.085503041,0.082011228,1.378438978,7.010055616,2350
749,0.096235412,0.134476686,-0.068303828,2.515084484,5.104484995,0.13448059,0.757,1.433,5.629065129,0.076869347,1.397412734,7.866127293,2340
750,0.102075394,0.140527304,-0.045271478,2.030020542,5.190221392,0.140538611,0.693,1.367,4.931029245,0.082111408,1.376811834,6.789099417,2330
751,0.100905269,0.139549866,-0.091392997,2.175489047,5.148402009,0.139557563,0.745,1.441,5.338299,0.081177626,1.383055264,7.383162532,2320
752,0.09795283,0.135089469,-0.087696587,2.223578032,5.163048543,0.13509761,0.701,1.353,5.188840882,0.078961692,1.379210892,7.15650586,2310
753,0.099163973,0.135639807,-0.173320773,2.112794251,5.115994484,0.135660087,0.796,1.487,5.867606453,0.080218571,1.368038036,8.027108809,2300
